constituency_id,candidate_name,party_abbreviation,symbol_name
PP-270,Sheikh Nawazish Hussain,TLP,Crane 
PP-270,Abdul Hayi Dasti,Independent,Charpai 
PP-270,Abdul Qayoum,Independent,Revolver 
PP-270,Abdullah Waseem Akbar Shah,AATPK,Chair 
PP-270,Usman Haider,Independent,Sewing Machine 
PP-270,Umar Daraz,MMA,Book 
PP-270,Kamal Kareem Qureshi,Independent,Tonga 
PP-270,Muhammad Bilal,PPP SB,Fist 
PP-257,JAVED HUSSAIN SINDHU,Independent,Pencil 
PP-257,MEHMOOD AHMAD,Independent,Pitcher 
PP-257,MUHAMMAD NAWAZ,Independent,Bucket 
PP-257,MUHAMMAD JAMAL MURAD,Independent,Lock 
PP-257,MUHAMMAD IQBAL RAIS,Independent,Bowl 
PP-257,MUHAMMAD ISLAM ASLAM,PML N,Tiger 
PP-257,GUL JAHAN ZAIB,PPPP,Arrow 
PP-257,GHULAM JAFFAR,TLP,Crane 
PP-257,ABDUL REHMAN,Independent,Ice Cream 
PP-257,SARDAR KHAN,Independent,Jug 
PP-257,CHAUDHRY MASOOD AHMAD,PTI,Bat 
PP-257,WAQAR AHMED,Independent,Jeep 
PP-253,Muhammad Mohsin Yaseeni,TLP,Crane 
PP-253,Haider Ali Khalid,Independent,Tooth Brush 
PP-253,Rafat ur Rehman Rehmani,Independent,Television 
PP-253,Sajjad Elahi,Independent,Bucket 
PP-253,Syed Muhammad Raza Diwan,PPPP,Arrow 
PP-253,Sahibzada Muhammad Umar Abbasi,Independent,Ox 
PP-253,Sahibzada Muhammad Gazain Abbasi,PTI,Bat 
PP-253,Adnan Fareed,PML N,Tiger 
PP-253,Muhammad Asif Javaid Gondal,Independent,Charpai 
PP-253,Muhammad Hasnain Mehmood,Independent,Pitcher 
PP-253,Husnain Ali Durani,GDA,Star 
PP-258,ISRAR UL HAQ,Independent,Jeep 
PP-258,MIAN ABDUS SATTAR,Independent,Fork 
PP-258,MIAN SHAFI MUHAMMAD,PTI,Bat 
PP-258,MAKDUM HASHIM JAWAN BAKHT,Independent,Pencil 
PP-258,MUHAMMAD ZIA ULLAH NASIR,Independent,Ring 
PP-258,MUHAMMAD AHMAD,Independent,Bowl 
PP-258,QAMMAR UD DIN KHAN,Independent,Brush 
PP-258,FAYYAZ KHAN,Independent,Wrist Watch 
PP-258,SHAGUFTA PARVEEN,TLP,Crane 
PP-258,SYED GUL HASSAN SHAH,PML N,Tiger 
PP-258,SYED FIDA HUSSAIN SHAH BUKHARI,Independent,Spoon 
PP-258,sardar MUHAMMAD NAWAZ KHAN,Independent,Pitcher 
PP-258,SAJID HAMEED KHAN,PAR,Jharoo 
PP-258,BILAL AHMED,Independent,Bucket 
PP-258,MIAN MUHAMMAD ASLAM,PPPP,Arrow 
PP-263,RAEES SHER MUHAMMAD CHANNA,Independent,Screw Driver 
PP-263,SYED USMAN MEHMOOD,PPPP,Arrow 
PP-263,TARIQ SIDDIQUE,Independent,Pencil 
PP-263,UZMA SARWAR,TLP,Crane 
PP-263,GHULAM MURTAZA,MMA,Book 
PP-263,MUHAMMAD SHAFI SON OF MUHAMMAD HUSSAIN,Independent,Ice Cream 
PP-263,MUHAMMAD SHAFIQ SON OF MUHAMMAD SIDDIQUE,PTI,Bat 
PP-263,Muhammad waseem,Independent,Sheep 
PP-263,MEHMOOD UL HASSAN,PML N,Tiger 
PP-268,Rana Aurang Zaib,Independent,Pitcher 
PP-268,Muhammad Waqas Sultan,Independent,Pencil 
PP-268,Muhammad Aslam Khan,Independent,Sheep 
PP-268,Muhammad Aslam,Independent,Ice Cream 
PP-268,Muhammad Ishaq,Independent,Pomegranate 
PP-268,Amir Fahim Khan,Independent,Bottle 
PP-268,Amir Fahim Khan,Independent,Bottle 
PP-268,Abid Manzoor,TLP,Crane 
PP-268,Tariq Mehmood,PTI,Bat 
PP-268,Syed Muhammad Jafir Muzamil,Independent,Study Table with Chair 
PP-268,Sooba Khan,Independent,Bucket 
PP-268,Malik Ghulam Qasim Hanjra,PML N,Tiger 
PP-272,Khalid Mehmood,Independent,Gun 
PP-272,Mian Khuda Bakhsh,Independent,Charpai 
PP-272,Mushtaq Ahmad Jafri,Independent,Bottle 
PP-272,Makhdoom Zada Syed Basit Ahmad Sultan,Independent,Bucket 
PP-272,Muhammad Muazzam Ali Khan,Independent,Water Cooler 
PP-272,Muhammad Abdullah Fahad,MMA,Book 
PP-272,Muhammad Zia Ullah Khan,PTI,Bat 
PP-272,Abdul Jabbar,TLP,Crane 
PP-272,Shahzad Furqan,PAR,Jharoo 
PP-272,Syed Haroon Ahmad Sultan,PML N,Tiger 
PP-272,Rao Atif Ali Khan,Independent,Pitcher 
PP-272,Waseem Hassan,Independent,Pencil 
PP-212,Shaban Yaqub,Independent,Chimney 
PP-212,Mian Shahzad Maqbool Bhutta,PML N,Tiger 
PP-212,Nazim Ali Almarouf Nazim Hussain,PPPP,Arrow 
PP-212,Naeem Nawaz,PAR,Jharoo 
PP-212,Muhammad Younas Bhutta,Independent,Tooth Brush 
PP-212,Muhammad Abdul Basit Khan,MMA,Book 
PP-212,Muhammad Tariq,Independent,Ox 
PP-212,Muhammad Saleem Akhtar,PTI,Bat 
PP-212,Muhammad Aslam,TLP,Crane 
PP-212,Tahir Ahmad Asghar Khokaca,Independent,Pitcher 
PP-212,Umar Nawaz Khan Babar,Independent,Tandoor 
PP-212,Umar Nawaz Khan Babar,Independent,Sheep 
PP-212,Bashir Ahmad,Independent,Bucket 
PP-212,Pirzada Mian Saylain Raza,Independent,Excavator 
PP-212,Khizar Hayat,Independent,Jug 
PP-212,Syed Muhammad Asghar Hussain Shah,Independent,Pencil 
PP-212,Makhdoom Syed Muhammad Sher Ali Shah,Independent,Jeep 
PP-260,JUNAID RIAZ,Independent,Goat 
PP-260,MIAN MOHAMMAD ASGHAR,Independent,Sheep 
PP-260,MUHAMMAD NADEEM,Independent,Sun Flower 
PP-260,MUHAMMAD SOHAIL WAHID,PPPP,Arrow 
PP-260,MUHAMMAD ASHRAF,Independent,Basket 
PP-260,MUHAMMAD ARSHAD JAVED,PML N,Tiger 
PP-260,ABDUL MAJID,PTI,Bat 
PP-260,SABIR ALI,Independent,Pitcher 
PP-260,SHABANA KOUSAR,TLP,Crane 
PP-260,SYED MUHAMMAD ABID SHAH,Independent,Apple 
PP-260,HAFIZ MUHAMMAD TAHIR ZESHAN,Independent,Wrist Watch 
PP-260,CH MUHAMMAD IJAZ SHAFI,Independent,Bucket 
PP-260,WAHEED KHALIQ,Independent,Water Cooler 
PP-241,Israr Ahmed Rana,Independent,Sheep 
PP-241,Muhammad Bilal Khan,PAR,Jharoo 
PP-241,Muhammad Intazar,Independent,Bucket 
PP-241,Muhammad Athar,TLP,Crane 
PP-241,Muhammad Asghar,Independent,Pitcher 
PP-241,Muhammad Irshad,PHP,Sun 
PP-241,Kashif Mahmood,PML N,Tiger 
PP-241,Rana Farooq Anwar,Independent,Bottle 
PP-241,Aman Ullah Sattar,Independent,Pomegranate 
PP-241,Malik Muhammad Muzaffar Khan,PTI,Bat 
PP-69,AZAM ALI,AATPK,Chair 
PP-69,MIAN SHAHID HUSSAIN KHAN,PML N,Tiger 
PP-69,MAZHAR HUSSAIN,Independent,Jug 
PP-69,MUHAMAMD MURAD ASGHAR,Independent,Bowl 
PP-69,MUHAMAMD MAMOON TARAR,PTI,Bat 
PP-69,MUHAMAMD FAROOQ,Independent,Sheep 
PP-69,MUHAMAMD UBAID ULLAH,Independent,Bucket 
PP-69,UMER FAROOQ,Independent,Goat 
PP-69,ALI KAMRAN,Independent,Excavator 
PP-69,TARIQ MEHMOOD JANJUA,Independent,Jeep 
PP-69,RIAZ AHMED,Independent,Pitcher 
PP-69,RAI SAFDAR ALI,PPPP,Arrow 
PP-69,ZULFIQAR ALI,Independent,Ox 
PP-69,CHAUDHRY MUHAMAMD ASAD ULLAH,TLP,Crane 
PP-69,JAHANGIR ALI,Independent,Apple 
PP-69,IMAD ULLAH,TLI,Cannon 
PP-69,MIAN FAZAL AHMED QADRI,APML,Eagle 
PP-236,Ahmad Yar,Independent,Pitcher 
PP-236,Mian Saleem Iqbal,Independent,Ox 
PP-236,Mian Khaliq Nawaz,Independent,Pomegranate 
PP-236,Mian Basit Nawaz,Independent,Ice Cream 
PP-236,Muhammad Imran Khan,AATPK,Chair 
PP-236,Muhammad Jahanzaib Khan Khichi,PTI,Bat 
PP-236,Abdullah Hayat Khan,PPPP,Arrow 
PP-236,Abdul Rab,Independent,Apple 
PP-236,Shahzad Mohsin Raza,Independent,Computer 
PP-236,Rao Muhammad Ishaq Khan,Independent,Bottle 
PP-236,Rao Dil Nawaz,TLP,Crane 
PP-236,Zeeshan Ahmad,Independent,Bucket 
PP-236,Chaudary Muhammad Bilal,Independent,Gun 
PP-236,Azhar Ahmad Khan Yousaf Zai,PML N,Tiger 
PP-236,MUHAMMAD TAHIR KHAN,Independent,Television 
PP-256,JAM MUHAMMAD AKBAR,Independent,Jeep 
PP-256,MUNAWAR HUSSAIN,Independent,Spade 
PP-256,MUHAMMAD AMIR NAWAZ KHAN,PTI,Bat 
PP-256,MUHAMMAD ANWAR,Independent,Bucket 
PP-256,QAZI MUHAMMAD ZAFAR NAVEED,Independent,Pitcher 
PP-256,QAZI AHMAD SAEED,PPPP,Arrow 
PP-256,FAIZ UL HASSAN KHAN,Independent,Fork 
PP-256,AMIR SAEED,Independent,Ice Cream 
PP-256,SYED KHALID MEHMOOD,MMA,Book 
PP-256,KHAWAJA MUHAMMAD ASGHAR KOREJA,PML N,Tiger 
PP-256,NAZIR AHMED KHAN BALOCH,Independent,Bowl 
PP-110,Azad Ahmad,Independent,Sparrow 
PP-110,Mian Rashid Mehmood,SIC,Horse 
PP-110,Munwar Fayyaz Sunny,Independent,Bucket 
PP-110,Malik Muhammad Nawaz,PML N,Tiger 
PP-110,Muhammad Nadeem,PPPP,Arrow 
PP-110,Muhammad Sadam Asghar,PMA,Fish 
PP-110,Muhammad Shakeel Shahzad,Independent,Fire Engine 
PP-110,Muhammad Saleem,PQYP,Peacock 
PP-110,Muhammad Riaz Malik,Independent,Basket 
PP-110,Shahzad Murtaza,Independent,Pitcher 
PP-110,Zulfiqar Ali,TLP,Crane 
PP-110,Khayal Ahmad,PTI,Bat 
PP-110,Muhammad Nawaz,Independent,Jeep 
