constituency_id,candidate_name,party_abbreviation,symbol_name,votes
PS-120,MEHMOOD KHAN,PMAP,Tree,209 
PS-120,RUJHAN ULLAH,GDA,Star,134 
PS-120,YOUSAF ZADA,Independent,School Bag,114 
PS-120,ABDUL MALANG KHAN,Independent,Bed,92 
PS-120,ABDUL HAMEED,PRHP,Iron,63 
PS-120,ANWAR ZAIB,Independent,Water Cooler,63 
PS-120,ARSHAD KHAN,Independent,Lock,49 
PS-120,ARSHAD SOHAIL,Independent,Apple,20 
PS-120,BASHIR AHMED,Independent,Letter Box,19 
PS-120,PERVEEN USMAN,Independent,Sun Flower,- 
PS-120,NASEER UDDIN,PSP,Dolphin,- 
PS-120,NAJEEB ULLAH KHAN ANJUM,PML N,Tiger,- 
PS-120,MUHAMAMD SHOAIB,Independent,Pencil,- 
PS-120,ABDUL RAZZAQ,MMA,Book,- 
PS-120,SHER BAHADUR KHAN,AATPK,Chair,- 
PS-120,ADMED NADEEM MUGHAL,MQM Pakistan,Kite,- 
PS-125,Syed Muhammad Abbas Jafri,PTI,Bat,30687 
PS-125,Abdul Haseeb,MQM Pakistan,Kite,26818 
PS-125,Abdul Baqi,MMA,Book,15853 
PS-125,Muhammad Iqbal,TLP,Crane,13240 
PS-125,Syed Anwar Raza Naqvi,PSP,Dolphin,6574 
PS-125,KISHWAR ZEHRA,Independent,Butterfly,310 
PS-125,Muhammad Anzar Siddiq,Independent,Bunch Of Grapes,48 
PS-125,Mehnaz Kanwal,JUP (Noorani),Key,29 
PS-125,Moiz Bin Zahid,Independent,Mic,- 
PS-125,Muhammad Shahid,MQM 2,Candle,- 
PS-125,Mir Taqi Ali,MWMP,Tent,- 
PS-125,Muhammad Ateeq Qureshi,Independent,Hammer,- 
PS-125,Muhammad Idress,PPPP,Arrow,- 
PS-125,Sheikh Javed Mehboob,Independent,Apple,- 
PS-125,Syed Omair uddin,APML,Eagle,- 
PS-125,Syed Rasahid Rizvi,Independent,Pencil,- 
PS-125,Zain Ul Abdin,Independent,Pomegranate,- 
PS-125,Anwar Hussain,Independent,Lock,- 
PS-118,ADEEL SHAHZAD,MQM Pakistan,Kite,18491 
PS-118,MALIK MUHAMMAD ARIF AWAN,PTI,Bat,12938 
PS-118,NAZIR AHMED,TLP,Crane,7742 
PS-118,HYDER SHAH,MMA,Book,6938 
PS-118,AMANULLAH KHAN,PML N,Tiger,6309 
PS-118,ABDUL AKBIR,ANP,Lantern,4034 
PS-118,SHAHIDA REHMAN,PPPP,Arrow,3026 
PS-118,NASEEM KHAN,PSP,Dolphin,2097 
PS-118,IMDAD ALI,AATPK,Chair,1014 
PS-118,OWAIS ALI KHAN,APML,Eagle,475 
PS-118,MUHAMAMD AHMED SIDDIQUE,PRHP,Iron,392 
PS-118,MUHAMMAD WAQAR AKRAM,Independent,Jeep,352 
PS-118,JAHANZAIB HUSSAIN,Independent,Pencil,119 
PS-118,SYED RAEES AHMED KAZMI,Independent,Tap,110 
PS-118,ABRAR AHMED SIDDIQUI,GDA,Star,109 
PS-118,HAJI MUHAMMAD,PMAP,Tree,59 
PS-118,IRSHAD QURESHI,MQM 2,Candle,59 
PS-118,ABDUL RASHEED,Independent,Apple,50 
PS-118,MUMTAZ KHAN TANOLI,Independent,Wrist Watch,38 
PS-118,FARIDA ABRAR,Independent,Well,22 
PS-118,RANA WAQAS TALIB,Independent,Still Camera,13 
PS-118,ALI AFSAR TANOLI,Independent,Sun Flower,12 
PS-129,Naeem,MMA,Book,14246 
PS-129,FAISAL MOIZ KHAN,PSP,Dolphin,6771 
PS-129,Dil MUHAMMAD,PPPP,Arrow,6344 
PS-129,Muhammad Taoqeer Randhawa,PML N,Tiger,3973 
PS-129,Hanif Shah,TLP,Crane,2705 
PS-129,Niaz Muhammad,ANP,Lantern,1845 
PS-129,Syed IMRAM ALLI SHAH,PTI,Bat,1226 
PS-129,Muhammad Suleman,AATPK,Chair,1012 
PS-129,Syed Sarfaraz Ali,APML,Eagle,367 
PS-129,farhan chishti,Independent,Mobile Phone,65 
PS-129,Pirzada Muhammad Anwar shah,PML,Tractor,49 
PS-129,Nusra kamran,Independent,Queen,20 
PS-129,Rehan Masoor,Independent,Bottle,17 
PS-129,Asif Ali Khan,Independent,Rabbit,10 
PS-129,owais zahid Rana,Independent,Star,- 
PS-129,Maaz Muqaddam,Independent,Kite,- 
PS-129,Muhammad ali raak,Independent,Newspaper,- 
PS-129,Muhammad sadiq,PP,Balloons,- 
PS-129,Syed Rabia Khaliq,Independent,Bell,- 
PS-129,Umair ELEBAD Khan,Independent,Guitar,- 
PS-127,Kanwar Naveed Jamil,MQM Pakistan,Kite,29939 
PS-127,Shaikh Mehboob Jilani,PTI,Bat,14424 
PS-127,Muhammad Adeel,TLP,Crane,12973 
PS-127,Syed Mustafa Kamal,PSP,Dolphin,6383 
PS-127,Sadam Abdul Samad,PPPP,Arrow,3740 
PS-127,Muhammad Siddiq Rathore,MMA,Book,3676 
PS-127,Shaheen,PML N,Tiger,2922 
PS-127,Kousar Shaheen,APML,Eagle,1174 
PS-127,Muhammad Younis,PMA,Fish,658 
PS-127,Abdul Razzaq,ANP,Lantern,503 
PS-127,Hafiz Hifz Ur Rehman,Independent,Bucket,466 
PS-127,Faizan Khan,MQM 2,Candle,189 
PS-127,Asghar Ali,Independent,Hammer,146 
PS-127,Irshad Ali,Independent,Pencil,120 
PS-127,Abdul Samad Sardar,Independent,Charpai,115 
PS-127,Muhammad Zubair Yaseen,Independent,Key With Lock,54 
PS-127,Naseem Khan,Independent,King,50 
PS-127,Muhammad Asghar Ali,Independent,Duck,43 
PS-127,Muhammad Kamran Khan,Independent,Lock,32 
PS-127,Ashraf Ali,Independent,Sun Flower,25 
PS-127,Asif Ahmed,PP,Balloons,- 
PS-128,Muhammad Abbas Jafferi,MQM Pakistan,Kite,29285 
PS-128,NUSRAT ANWAR,PTI,Bat,27529 
PS-128,SYED WAJIH HASSAN,MMA,Book,8871 
PS-128,Zohaib Ayubi,TLP,Crane,8859 
PS-128,Taha ahmed khan,PSP,Dolphin,6473 
PS-128,Mohsin Jawed Dar,PML N,Tiger,4001 
PS-128,Syed Suleman Ali Ahmed,APML,Eagle,1554 
PS-128,Fazal Qayyum,ANP,Lantern,815 
PS-128,Ahsan Habib,AATPK,Chair,358 
PS-128,NADEEM AHMED Zuberi,Independent,Mobile Phone,266 
PS-128,Irshad Ali,Independent,Pencil,188 
PS-128,Muhammad Zahid,Independent,Lock,103 
PS-128,Muhammad Ayoub Javed,Independent,Butterfly,100 
PS-128,Khizar Ali,MQM 2,Candle,76 
PS-128,Waqar Ali,Independent,Jeep,38 
PS-128,Ali Mansoor,PMP 2,Rope,34 
PS-128,Muhammad Anis,Independent,Fan,29 
PS-128,Muhammad Arif Hassain Qureshi,PPPP,Arrow,- 
PS-128,Muhammed Hafeez Khan,GDA,Star,- 
PS-130,Muhammad Riaz Haider,PTI,Bat,38353 
PS-130,Jamal Ahmed,MQM Pakistan,Kite,33984 
PS-130,Muhammad Nasim Siddiqui,MMA,Book,10768 
PS-130,Khurram Fayaz,PSP,Dolphin,9178 
PS-130,Qazi Muhammad Abbas,TLP,Crane,5047 
PS-130,ATIF MUSHTAQ,PPPP,Arrow,2625 
PS-130,Muhammad Jahan Zaib Alam,PML N,Tiger,2524 
PS-130,Niamat Khalil,ANP,Lantern,491 
PS-130,GHULAM NABI BROHI,NP,Saw,281 
PS-130,SYED TEHZEEB AKMAL SHAH,Independent,Lock,208 
PS-130,Maaz Mukaddam,Independent,Medal,31 
PS-130,SYED NAVEED AZIZ,Independent,Ring,21 
PS-130,Masroor Ahmed Khan,Independent,'B',5 
PS-130,Nawab ULDDIN,Independent,Mobile Phone,- 
PS-130,SHEIKH MISHTAQ AHMED,Independent,Air Cooler,- 
PS-130,Najam Ideis Khan,Independent,Scooter,- 
PS-130,Nasir Amhed,PFP,Ship,- 
PS-130,Asif Bux,PP,Balloons,- 
PS-130,Muhammad Thir,APML,Eagle,- 
PS-130,Rehan Monsoor,Independent,Air Conditioner,- 
PS-130,Jawwad Iqba; sherazi,Independent,Apple,- 
PS-130,FAZAL KAREEM,Independent,'A',- 
PS-121,BASIT AHMED SIDDIQUE,MQM Pakistan,Kite,9936 
PS-121,JAN MUHAMMAD GABOOL,PTI,Bat,9469 
PS-121,Ali Akbar,PPPP,Arrow,6673 
PS-121,HAIDER ALI,TLP,Crane,4620 
PS-121,MUHAMMAD KHALID,MMA,Book,4606 
PS-121,SHEIKH ABDULLAH,PSP,Dolphin,3024 
PS-121,Abdul Nabi,PML N,Tiger,2436 
PS-121,ABDUL LATIF RIND,PML,Tractor,1855 
PS-121,Muhmmad Sajid Hussain,Independent,Mobile Phone,225 
PS-121,SHAKIR ULLAH,Independent,Teapot,167 
PS-121,JUNAID HAYAT,Independent,Pencil,162 
PS-121,HABIB UR Razzaque,Independent,Fork,150 
PS-121,HAFIZ JUNAID SAEED,Independent,Slate,89 
PS-121,AZHAR SALAM,GDA,Star,80 
PS-121,MUHAMMAD NAEEM,MQM 2,Candle,47 
PS-121,ABDUL SHAKOOR MENGAL,Independent,Goat,33 
PS-121,Qadir Bux,Independent,Medal,25 
PS-121,Saqib Ali,Independent,King,18 
PS-121,SAQIB ALI,Independent,King,18 
PS-122,Rabistan Khan,PTI,Bat,6241 
PS-122,Muhammad Mazahir Ameer,MQM Pakistan,Kite,5476 
PS-122,Syed Muhammad Rizwan Shah,MMA,Book,3826 
PS-122,Syed Bilal Hussain Shah,TLP,Crane,2929 
PS-122,Abdul Sattar,PPPP,Arrow,2642 
PS-122,Noor Hassan,PML N,Tiger,2384 
PS-122,Abdul Habib,PSP,Dolphin,1978 
PS-122,Hafiz Ahmed Ali,JUI (S),Ladder,828 
PS-122,Aftab Bux,Independent,King,473 
PS-122,Zahid Ullah Khan,PML (SB),Rickshaw,404 
PS-122,Muhammad Farooq,Independent,Mobile Phone,392 
PS-122,Muhammad Zahid Awan,PMA,Fish,330 
PS-122,Haider Ali Kiani,TJP,Laptop,311 
PS-122,Shahzad Ahmed,Independent,Pencil,298 
PS-122,Sohail Latif,Independent,Dhol,241 
PS-122,Muharram Ali,Independent,Jeep,224 
PS-122,Muhammad Azeem,Independent,House,212 
PS-122,Shafaq Dad,Independent,Bell,196 
PS-122,Shazia Sulman,APML,Eagle,182 
PS-122,Hasina Amjad Ali,MQM 2,Candle,32 
PS-122,Ghani Ul Fahad,Independent,Fridge,25 
PS-122,Faisal Ali Baloch,Independent,Lock,16 
PS-122,Farhat Hussain,Independent,Apple,16 
PS-122,Muhammad Iqbal Brohi,Independent,Tulip,13 
PS-17,Burhan Chandio,PPPP,Arrow,40074 
PS-17,Ayaz Ali,Independent,Jeep,27275 
PS-17,Aqil Khan,PTI,Bat,7067 
PS-17,Rasool Bux,PPP SB,Fist,1947 
PS-17,Jibran Ali,Independent,Pencil,1715 
PS-17,Muhammad Bux,Independent,Goat,1662 
PS-17,Zameer Ali Mugheri,GDA,Star,1361 
PS-17,Seengar Ali,AWP,Bulb,924 
PS-17,Ali Hassan,Independent,Charpai,362 
PS-17,Bashir Ahmed,Independent,Pomegranate,64 
PS-17,Syed Noor Muhammad Shah,Independent,Water Melon,59 
PS-17,Muhammad Zahid Depar,Independent,Mobile Phone,44 
PS-17,Niaz Ali Kalhoro,Independent,Television,43 
PS-17,Tharo Khan Chandio,Independent,Bullock Cart,26 
PS-17,Saifullah Abro,Independent,'S',25 
PS-17,Nawabzada Rehan Chandio,Independent,Sewing Machine,18 
PS-17,Jamal Uddin Junejo,Independent,Fan,13 
PS-17,Najam Uddin Abro,Independent,Apple,13 
PS-17,Ghuhram Khan,Independent,'G',9 
PS-17,Gul Hassan Mirjat,Independent,Human Eye,- 
PS-17,Riaz uddin,Independent,Revolver,- 
PS-17,Ali Gul,MMA,Book,- 
PS-17,Mir Azizullah Khan,Independent,Bottle,- 
PS-17,Muhammad Hassam,Independent,Hammer,- 
PS-28,Sajid Ali Banbhan,PPPP,Arrow,40521 
PS-28,Syed Mashooq Mohiuddin Shah,GDA,Star,27081 
PS-28,Nisar Ahmed Shar,Independent,Goat,4513 
PS-28,Asad Ali Shar,MMA,Book,1118 
PS-28,Allah Bachayo Shar,PTI,Bat,1010 
PS-28,Ihsan Ali,Independent,Hammer,548 
PS-28,Asif Ali,PML N,Tiger,376 
PS-28,Aftab Ahmed Shar,Independent,Tooth Brush,320 
PS-28,Fakir Sikandar Ali Shar,Independent,Pencil,236 
PS-28,Shafique Ahmed Shah,Independent,Fridge,75 
PS-28,Naseem Abbas Lashari,Independent,Leaf,70 
PS-28,Muneer Ahmed,Independent,Jeep,39 
PS-28,Rasheed Ahmed,Independent,Mobile Phone,35 
PS-28,Allah Dino Dasti,Independent,Jug,9 
PS-28,Atta Ullah Khan,Independent,Gun,- 
PS-28,Ghulam Mustafa,SUP,Car,- 
PS-28,Munawar Ali Wassan,Independent,Sun Flower,- 
PS-28,Nazeer Abbas Shar,TPP,Crown,- 
PS-34,Syed Murad Ali Shah,PPPP,Arrow,51419 
PS-34,Abdul Sattar Rajpar,GDA,Star,32385 
PS-34,Ghous Bux Chang,Independent,Bottle,16209 
PS-34,Fayaz Hussain Lakho,PML N,Tiger,2286 
PS-34,Sabir Hussain,Independent,Pencil,2285 
PS-34,Ghazala Hussain,PTI,Bat,514 
PS-34,Imdad Ali Channa,Independent,Human Eye,387 
PS-34,Sajjad Hussain,MQM Pakistan,Kite,200 
PS-34,Abdul Ghaffar,Independent,Top,180 
PS-34,Khalid Naeem,Independent,Jeep,161 
PS-34,Nabi Bux Lakho,Independent,Roller Of Wood,156 
PS-34,Zafar Ali Rajpar,Independent,Dhol,145 
PS-34,Syed Zaheer Hussain Shah,Independent,Butterfly,70 
PS-34,Asghar Ali Shah,Independent,Scooter,44 
PS-34,Syed Hassan Ali Shah,Independent,Leaf,38 
PS-34,Ghulam Murtaza Jatoi,Independent,Transformer,- 
PS-34,Syed Ahtasham Ali Shah,Independent,Waist Coat,- 
PS-34,Allahando Shah alias Zafar Ali Shah,Independent,Fan,- 
PS-34,Shakeel Ahmed Jalbani,Independent,Goat,- 
PS-24,Syed Farukh Ahmed Shah,PPPP,Arrow,34198 
PS-24,Muhammad Zubair Hafeez,MMA,Book,10414 
PS-24,Shafique ur Rehman Kamboh,MQM Pakistan,Kite,9721 
PS-24,Safia,PTI,Bat,8724 
PS-24,Muhammad Jawaid,Independent,Stapler,4032 
PS-24,Shafqat Ali Shah,GDA,Star,3125 
PS-24,Zahid Hussain Shoro,PML N,Tiger,1368 
PS-24,Muhammad Shakeel,Independent,Pencil,712 
PS-24,Mehtab Ahmed,PPP SB,Fist,650 
PS-24,Shaista,Independent,Sewing Machine,223 
PS-24,Mubeen Ahmed,Independent,Hammer,213 
PS-24,Sadam Hussain,Independent,Jeep,177 
PS-24,Hafiz Muhammad Zaman,PRHP,Iron,144 
PS-24,Muhammad Waqas Khan,PSP,Dolphin,139 
PS-24,Syed Zeerak Shah,Independent,Guitar,138 
PS-24,Ateeq ur Rehman Ansari,AATPK,Chair,111 
PS-24,Pervez Aziz Chohan,Independent,Apple,96 
PS-24,Siraj Ahmed Khan,Independent,Hand Pump,43 
PS-24,Muhammad Tariq Sultan Khan Yousfi,Independent,Bowl,17 
PS-24,Munawar Ali Chohan,Independent,Lock,13 
PS-24,Liaqat Ali Ansari,Independent,Door,- 
PS-24,Yar Muhammad Sheikh,Independent,Brush,- 
PS-24,Wazir Ali,TPP,Crown,- 
PS-24,Nizam Uddin,Independent,Fan,- 
PS-24,Amir Bux alias Meer,Independent,Goat,- 
PS-24,Muhammad Ali,Independent,Ring,- 
PS-24,Deedar Ali,Independent,Road Roller,- 
PS-24,Muhammad Aslam Sheikh,Independent,Bottle,- 
PS-24,Azhar Husnain,Independent,Bucket,- 
PS-101,Syed Firdous Ahmad Ghouri,PTI,Bat,28034 
PS-101,Muhammad Haroon Siddiqui,MQM Pakistan,Kite,11534 
PS-101,Babar Qamar Alam,MMA,Book,7186 
PS-101,Muhammad Ayub Khosa,PPPP,Arrow,5121 
PS-101,Muhammad Sulman,PSP,Dolphin,3636 
PS-101,Parveen Bashir,PML N,Tiger,3333 
PS-101,Muhammad Asif,TLP,Crane,2105 
PS-101,Fahad Yousaf,AATPK,Chair,777 
PS-101,Muhammad Zahir Khan,ANP,Lantern,270 
PS-101,Noman Baddar Farooqi,Independent,House,218 
PS-101,Mirza Musrtafa Zaheer,APML,Eagle,131 
PS-101,Meer Khuda Bux Mari,Independent,Scooter,49 
PS-101,Muhammad Ahmad,Independent,Mobile Phone,41 
PS-101,Amir Masood Sheikh,Independent,Aabshar(Water Fall),26 
PS-101,Atta Ullah Khan,Independent,Air Conditioner,23 
PS-101,Muhammad Irfan Apple,Independent,Apple,17 
PS-101,Muhammad Faheem,Independent,Wrist Watch,12 
PS-101,Rehan Zafar Ahmad Ghouri,Independent,Computer,5 
PS-101,Syed Muhammad Kashif Ali,MQM 2,Candle,- 
PS-101,Fiza Zeeshan,Independent,Cricket Stumps,- 
PS-104,Saeed Ghani,PPPP,Arrow,27615 
PS-104,Zahid Rasheed,TLP,Crane,5397 
PS-104,Zahoor ul Haq,MMA,Book,4991 
PS-104,Jamal uddin,Independent,King,1209 
PS-104,Shoukat Zaman Khan,PSP,Dolphin,910 
PS-104,Shahid Saeed bhatti,Independent,Dhol,706 
PS-104,Mansoor Ahmad Sheikh,PTI,Bat,404 
PS-104,Saleem Murad,Independent,Bucket,355 
PS-104,Abdul Saeed,Independent,Apple,198 
PS-104,Muhammad Kamran Khan,Independent,Lock,160 
PS-104,Shaista Qaiser,Independent,Scooter,126 
PS-104,Taj Muhammad,PRHP,Iron,80 
PS-104,Farhan Ghani,Independent,Black Board,45 
PS-104,Muhammad Aslam,Independent,Bottle,28 
PS-104,Khuram Shahzad,MQM Pakistan,Kite,- 
PS-104,Muhammad javed,Independent,Hammer,- 
PS-104,Muhammad Zahid javed,Independent,Pencil,- 
PS-104,Qamar Ahmad Khan,Independent,Carrom Board,- 
PS-104,Farakh Ahmad,Independent,Telephone,- 
PS-104,Irfan ullah khan Marwat,GDA,Star,- 
PS-104,Jahangeer Khan,Independent,Generator,- 
PS-104,Ch. Muhammad Nawaz Olakh,Independent,Stapler,- 
PS-104,Shahid Adnan,MQM 2,Candle,- 
PS-104,Bashir Ahmed Khan,MOP,Ostrich,- 
PS-126,Omar Omari,PTI,Bat,30337 
PS-126,Asif Ali Khan,MQM Pakistan,Kite,25068 
PS-126,Abdul Rahim,TLP,Crane,16014 
PS-126,Muhammad Iftikhar Alam,PSP,Dolphin,6184 
PS-126,Zareena Shaheen,PML N,Tiger,1811 
PS-126,Muhammad Jawad Jeelani,PPPP,Arrow,1533 
PS-126,Naseer Ahmed,AATPK,Chair,1383 
PS-126,Imran,Independent,Sparrow,639 
PS-126,Abdul Latif,PMA,Fish,506 
PS-126,Shehraz Ahmad Nagani,Independent,Jeep,266 
PS-126,Muhammad Farooq Naimat-ul-lah,MMA,Book,188 
PS-126,Intikhab Alam Soori,Independent,Basket,131 
PS-126,Irshad Ali,Independent,Pencil,131 
PS-126,Anila Liaqat,MQM 2,Candle,80 
PS-126,Nabeel Nasir,Independent,Fridge,72 
PS-126,Muhammad Haris Nazim Khan,Independent,Fan,7 
PS-126,Usama Bin Shakeel,Independent,Scooter,- 
PS-51,Syed Sardar Ali Shah,PPPP,Arrow,56657 
PS-51,Faqir Muhammad Jadam Mangrio,GDA,Star,27008 
PS-51,Sardar Ghulam Mustafa,Independent,Pickup,4001 
PS-51,Ali Hyder Shah,Independent,Jeep,714 
PS-51,Khizar Hayat,Independent,Pencil,583 
PS-51,Kanji,Independent,Bullock Cart,516 
PS-51,Khamiso,Independent,Knife,450 
PS-51,Sartaj Ali Shah,Independent,Tulip,101 
PS-51,Muhammad Aslam,Independent,Pitcher,95 
PS-51,Khadam Ali,SUP,Car,29 
PS-51,Abdul Raheem,Independent,Pineapple,23 
PS-51,Ali Murad,Independent,Fan,- 
PS-51,Ishrat Naz,MMA,Book,- 
PS-51,Syed Sarfaraz Ali Shah,Independent,Sun Flower,- 
PS-51,Mariam Bibi,PML N,Tiger,- 
PS-54,Abdul Razzaque,GDA,Star,25955 
PS-54,Dost Muhammad,PPPP,Arrow,24844 
PS-54,Pir Imdad Ali Shah Jilani,Independent,Charpai,1487 
PS-54,Dilawar Khan,Independent,Pencil,967 
PS-54,Jai Shankar,Independent,Hammer,391 
PS-54,Liaquat Ali,Independent,Tooth Brush,350 
PS-54,Abdul Aziz,MMA,Book,240 
PS-54,Mumtaz Ali Rahimoon,Independent,Apple,92 
PS-54,Ali Akbar,Independent,Mobile Phone,71 
PS-54,Rustam Ali Samejo,Independent,Jug,23 
PS-54,Habib Ullah,Independent,Fan,- 
PS-54,Mushtaq Ali,Independent,Battery,- 
PB-2,Mitha Khan Kakar,Independent,Bunch Of Grapes,18034 
PB-2,Muhammad Nawaz,Independent,Kettle,9475 
PB-2,Jaffar Khan Mandokhail,PML,Tractor,8317 
PB-2,Gulab Khan,MMA,Book,5311 
PB-2,Raza Muhammad Raza,PMAP,Tree,4254 
PB-2,Haji Jamal Shah Kakar,PML N,Tiger,1809 
PB-2,Muhammad Anwar Mandokhail,ANP,Lantern,1504 
PB-2,Samad Khan,PTI,Bat,664 
PB-2,Abdul hameed,JUI (Nazryat),Takhti,466 
PB-2,Shah Zaman Kakar,Independent,Road Roller,341 
PB-2,Shehbaz Khan Mandokhail,BAP,Cow,268 
PB-2,Anwar Jan Kibzai,Independent,Teapot,135 
PB-2,Muhammad Aslam Mandokhail,Independent,Pickup,126 
PB-2,Baz Khan,Independent,Match Box,96 
PB-2,Bibi Jamila,Independent,Suitcase,70 
PB-2,Noor ul Amin,Independent,Basket,61 
PB-2,Abdul Raheem,Independent,Pomegranate,51 
PB-2,Sohrab Khan,Independent,Sharpener,47 
PB-2,Mehmood Khan Mandokhail,Independent,Jeep,40 
PB-2,Abdullah Khan,Independent,Slate,38 
PB-2,Abdul Raheem Mandokhail,Independent,Brick,29 
PB-2,Saif Ur Rehman Mardanzai,PPPP,Arrow,15 
PB-2,Ameer Ullah Khan,Independent,Charpai,12 
PB-1,Haji Muhammad Hassan Sherani,MMA,Book,12054 
PB-1,Sardar Babar Khan,PTI,Bat,11915 
PB-1,Sultan Muhammad Sherani,PMAP,Tree,6017 
PB-1,Nazar Khan,BAP,Cow,4889 
PB-1,Muhammad Ishaq Shah Mufakir,Independent,Kettle,641 
PB-1,Abdul hameed,JUI (Nazryat),Takhti,469 
PB-1,Jalil Ahmed Khan,PML N,Tiger,400 
PB-1,Hameed Ahmed,Independent,Newspaper,332 
PB-1,Zahir Khan,PPPP,Arrow,297 
PB-1,Shair Hassan,Independent,Suitcase,186 
PB-1,Haq nawaz Buzdar,BNP,Axe,60 
PB-1,Muhammad Akhtar,Independent,Hud Hud,46 
PB-1,Haji Dadan,Independent,Gun,21 
PB-1,Sardar Abdul Rahim Harifal,Independent,Charpai,17 
PB-1,Amanullah,ANP,Lantern,- 
PB-8,Sardar Abdul Rehman Khetran,Independent,Sewing Machine,18271 
PB-8,Abdul Kareem,NP,Saw,18117 
PB-8,Mir Shahjahan Khan Khetran,BAP,Cow,3125 
PB-8,Muhammad Tariq,PTI,Bat,547 
PB-8,Meer Nadir Shah,BNP-A,Camel,362 
PB-8,Abdullah Jan,PMAP,Tree,212 
PB-8,Bibi Zohra,Independent,Knife,211 
PB-8,Abdul Majeed,BNP,Axe,200 
PB-8,Shazia Shahjahan Khetran,Independent,Mobile Phone,156 
PB-8,Mir Zahid Shah,PFM,Date Tree,114 
PB-8,Aurangzeb Khetran,Independent,Gun,105 
PB-8,Rehmat Khan,JWP,Wheel,91 
PB-8,Wadera Nazeer Ahmed,BNM,Sickle,83 
PB-12,Muhammad Khan,BAP,Cow,15353 
PB-12,Ghulam Rasool,Independent,Charpai,11192 
PB-12,Nizam ud Din Lehri,MMA,Book,5985 
PB-12,Saira Ayub,PTI,Bat,1721 
PB-12,Syed Akbar Shah,BNP-A,Camel,901 
PB-12,Sikandar Hayat,Independent,Ox,355 
PB-12,Kishwar Ahmed,PML N,Tiger,172 
PB-12,Muhammad Murad,BNP,Axe,101 
PB-12,Muhammad Qasim,TLP,Crane,85 
PB-12,Abdul Raouf,Independent,Suitcase,81 
PB-12,Ali Hassan,NP,Saw,52 
PB-12,Basheer Ahmed,Independent,Jeep,37 
PB-12,Abid Ali,MOP,Ostrich,35 
PB-12,Abdul Sattar,Independent,Sewing Machine,24 
PB-12,Abbas Ali Umrani,Independent,Pitcher,18 
PB-12,Muola Bakhsh,Independent,Bullock Cart,- 
PB-13,Rahat Jamali,Independent,Bucket,17845 
PB-13,Umer Khan Jamali,PTI,Bat,15095 
PB-13,Zareena Gul,PPPP,Arrow,2863 
PB-13,Abdul Majeed,MMA,Book,1982 
PB-13,Ghulam Haider,BNP,Axe,254 
PB-13,Khan Mohammad,PFP,Ship,220 
PB-13,Habibullah,JQM,Electric Pole,100 
PB-13,Ali Haider,Independent,Pitcher,96 
PB-13,Mahbul,ANP,Lantern,77 
PB-13,Ghanwar Ali,GDA,Star,75 
PB-13,Attaullah,JUI (Nazryat),Takhti,64 
PB-13,Mir Baig,Independent,Wheel Chair,37 
PB-13,Abdul Aziz Khosa,Independent,Fan,21 
PB-13,Izhar hussain,Independent,Jeep,11 
PB-13,Faiq Ali Jamali,BAP,Cow,- 
PB-13,Sain Bakhsh,PJDP,Gavel,- 
PB-21,Zamarak Khan,ANP,Lantern,9813 
PB-21,Haji Habib Ullah Kakozai,MMA,Book,6912 
PB-21,Abdul Qahar,PMAP,Tree,6413 
PB-21,Bismillah Khan Kakar,PPPP,Arrow,5307 
PB-21,Mohammad omer Khan,Independent,Lock,1562 
PB-21,Mohammad Kazim Khan,Independent,Apple,516 
PB-21,Ahmed Khan,Independent,Fort,131 
PB-21,Abdul Wali Khan,BAP,Cow,59 
PB-21,Azmat Ullah,Independent,Pencil,25 
PB-21,Haji Abdul ali,Independent,Letter Box,24 
PB-21,Mohammad Hanifia,Independent,Jeep,16 
PB-21,Saif Ullah,ATP,Tyre,13 
PB-21,Noor Shah,Independent,Combat Tank,2 
PB-21,Shukar Uddin,PTI,Bat,- 
PB-9,Mir Naseeb Ullah Khan,PTI,Bat,3220 
PB-9,Nawab Changaiz Khan Marri,BAP,Cow,2502 
PB-9,Nawab Zada Gazain Khan Marri,Independent,Jeep,1919 
PB-9,Mehrab Khan,NP,Saw,1844 
PB-9,Gaman Khan,BNP,Axe,990 
PB-9,Mir Baz Muhammad,MMA,Book,870 
PB-9,Mir Bijar Khan Marri,Independent,Sheep,359 
PB-9,Mir Khair Muhammad Khan,Independent,Pickup,309 
PB-9,Mir Shereen Khan,PPPP,Arrow,143 
PB-9,Muhabbat Khan,Independent,Gun,72 
PB-9,Koh Dayar Marri,Independent,Fire Engine,72 
PB-9,Bacha Hoo,PMAP,Tree,70 
PB-9,Mir Bangul Marri,Independent,Hammer,46 
PB-9,Mir Asghar Khan,Independent,Pencil,44 
PB-9,Israrullah Zaib,Independent,Oil Tanker,18 
PB-9,Misri Khan,Independent,Thermos,17 
PB-9,Muhammad Qasim,Independent,Sparrow,14 
PB-9,Nawab Zada Buzair Marri,Independent,Fan,13 
PB-9,Alam Geer Khan,Independent,Bowl,13 
PB-9,Sher Yar Marri,Independent,Duck,12 
PB-9,Bahadur Khan Marri,Independent,Butterfly,11 
PB-9,Bahawal Khan,Independent,Rabbit,9 
PB-9,Mir Liaqat Ali,Independent,Hud Hud,5 
PB-9,Muhammad Iqbal,BNP-A,Camel,- 
PB-9,Ahmed Jameel,Independent,Parrot,- 
PB-9,Mir Qayoom Khan,PSP (T),Spade,- 
